Index	1,		2,		3,		4,		5,		6,		7,		8,		9,		10,		11,		12,		13,		14,		15,		16,		17,		18,		19,		20,		21,		22,		23,		24,		25,		26,		27,		28,		29,		30,		31,		32,		33,		34,		35,		36,		37,		38,		39,		40,		41,		42,		43,		44,		45,		46,		47,		48,		49,		50,		51,		52,		53,		54,		55,		56,		57,		58,		59,		60,		61,		62,		63,		64,		65,		66,		67,		68,		69,		70,		71,		72,		73,		74,		75,		76,		
30,	161,5149,	161,5149,	161,5149,	161,5175,	161,5406,	161,5612,	161,5149,	161,5149,	17,22994,	161,5175,	161,5175,	161,5149,	161,5175,	161,5175,	161,5149,	161,5175,	161,5175,	161,5175,	161,5175,	14,90998,	21,36317,	26,94702,	25,77418,	25,77418,	161,5149,	24,51132,	25,92593,	30,30864,	27,61317,	0,		161,5149,	161,5149,	161,5149,	161,5149,	161,5149,	161,6024,	161,5149,	161,5149,	161,5149,	161,5149,	21,48663,	161,5149,	161,5149,	161,5149,	161,5149,	161,5149,	161,5149,	161,5149,	161,5149,	57,2608,	165,481,	165,535,	162,7058,	165,5324,	165,5658,	163,9609,	165,5453,	165,5376,	165,4398,	165,5041,	24,67593,	32,70062,	24,69907,	161,677,	29,08694,	29,08694,	161,7721,	28,96605,	29,38786,	31,82613,	31,893,		28,29218,	162,1425,	161,875,	161,9419,	28,29218,	
31,	12,02675,	12,47942,	12,33539,	11,96502,	11,69239,	11,52006,	9,41358,	10,018,		160,3832,	8,166152,	10,13375,	13,36163,	9,488169,	9,966564,	16,80813,	9,066358,	9,508745,	8,729424,	8,595679,	161,7387,	166,1291,	166,5792,	166,5406,	166,5406,	21,98817,	167,2685,	166,7052,	166,839,	167,1168,	161,5149,	0,		4,418724,	9,714506,	5,619856,	4,65535,	18,98663,	4,933127,	3,215021,	6,023663,	5,781893,	159,6888,	12,04475,	12,1965,	12,40484,	22,00875,	12,25051,	11,96759,	12,71862,	12,42798,	160,0849,	55,30864,	49,22068,	34,58848,	48,99691,	48,87088,	47,8215,	50,33179,	52,18107,	54,89455,	50,37551,	163,3642,	167,5051,	167,073,	13,56739,	167,0422,	167,0422,	23,81944,	166,677,	167,608,	166,8596,	161,1883,	163,8272,	19,68621,	22,03189,	18,42078,	163,8272,	
32,	12,24537,	12,24537,	11,91101,	11,64352,	12,68776,	11,63323,	10,54012,	10,84105,	160,3832,	7,579732,	10,30864,	13,31276,	9,827675,	10,31636,	15,2392,	9,526749,	10,18004,	9,814815,	8,798868,	161,7387,	166,1291,	166,5792,	166,5406,	166,5406,	19,79424,	167,2685,	166,7052,	166,839,	167,1168,	161,5149,	4,418724,	0,		8,657408,	3,958333,	3,407922,	17,45113,	3,600823,	3,76286,	4,557613,	3,521091,	159,6219,	11,32459,	11,55607,	11,65638,	20,01286,	11,3786,	11,27315,	12,12706,	11,79012,	159,982,	54,57819,	47,88323,	33,78858,	47,43827,	47,26852,	47,03961,	49,07664,	51,10854,	54,45988,	48,97377,	163,3642,	167,5051,	167,0525,	11,67181,	167,0216,	167,0216,	22,31739,	166,6564,	167,5874,	166,839,	161,5329,	163,8092,	18,77058,	20,82047,	17,98868,	163,8092,	
33,	13,00926,	12,41512,	8,11214,	13,46193,	12,03189,	11,13683,	9,400721,	9,591049,	160,7742,	8,135288,	13,23045,	15,41924,	11,88786,	12,28138,	18,95833,	11,71039,	12,03446,	11,63837,	10,77675,	161,7387,	166,1291,	166,5458,	166,5072,	166,5072,	20,75875,	167,2711,	166,6847,	166,803,	167,0962,	161,5149,	9,714506,	8,657408,	0,		7,75463,	9,524177,	17,5823,	9,05607,	8,204733,	7,960391,	8,006687,	160,5658,	13,47222,	14,25669,	14,24897,	22,62603,	13,26646,	13,22788,	14,57819,	13,18158,	160,0437,	53,03241,	46,70525,	29,02006,	45,8822,	45,73302,	46,08539,	47,49228,	49,46245,	52,31224,	47,52058,	163,3385,	167,4769,	167,1065,	10,89249,	167,055,	167,055,	22,32767,	166,659,	167,5977,	166,8544,	161,3452,	163,7269,	17,95525,	16,35545,	16,34259,	163,7269,	
34,	11,24743,	10,52726,	10,22634,	10,76646,	11,21142,	9,894547,	9,858539,	9,403293,	160,3832,	7,145061,	12,27623,	15,04887,	10,80761,	11,30916,	15,85905,	10,72016,	10,74074,	11,09568,	10,13375,	161,7387,	166,1291,	166,5766,	166,5381,	166,5381,	18,32047,	167,2762,	166,7027,	166,8776,	167,1142,	161,5149,	5,619856,	3,958333,	7,75463,	0,		4,228395,	16,48405,	3,742284,	4,12037,	3,040123,	2,803498,	159,982,	11,65638,	12,20165,	12,0499,	21,29887,	11,55607,	11,49691,	12,45628,	11,74125,	160,1698,	52,61831,	45,75103,	31,94444,	45,06687,	44,90741,	44,8251,	46,85185,	49,28241,	52,80864,	46,80298,	163,3848,	167,5026,	167,0936,	9,768518,	167,0782,	167,0782,	20,15175,	166,7233,	167,6466,	166,8853,	161,5432,	163,8709,	18,24331,	19,67078,	16,7644,	163,8709,	
35,	11,3966,	12,15021,	11,29372,	9,663066,	12,83951,	11,52778,	10,67387,	10,1286,	160,3832,	7,178498,	10,33693,	12,78807,	9,423868,	9,837963,	13,99177,	9,390432,	9,380144,	9,524177,	8,726851,	161,7387,	166,1291,	166,5792,	166,5406,	166,5406,	20,19547,	167,2685,	166,7052,	166,839,	167,1168,	161,5149,	4,65535,	3,407922,	9,524177,	4,228395,	0,		17,69033,	0,8513374,	3,937757,	4,96142,	3,791152,	159,6682,	11,15998,	11,40689,	11,36317,	20,54012,	11,22428,	11,34774,	11,57665,	11,74383,	159,9949,	53,88632,	47,01646,	34,71708,	46,56893,	46,4712,	47,98354,	48,1713,	50,54527,	53,95833,	48,08385,	163,3642,	167,5051,	167,0422,	11,93673,	167,0087,	167,0087,	23,34105,	166,6435,	167,5746,	166,8261,	161,8184,	163,8092,	20,49125,	22,1965,	19,17953,	163,8092,	
36,	18,07356,	19,23354,	18,05813,	21,99331,	20,68673,	19,23611,	19,79424,	19,6785,	160,6507,	19,01492,	24,25154,	27,1322,	23,19444,	23,49794,	19,84053,	23,34362,	23,16101,	22,58488,	21,73611,	161,7953,	166,1831,	166,5072,	166,4583,	166,4583,	9,462448,	167,2171,	166,6564,	166,5792,	167,0859,	161,6024,	18,98663,	17,45113,	17,5823,	16,48405,	17,69033,	0,		17,10905,	17,71091,	17,39198,	16,3606,	159,8122,	23,06327,	23,84774,	23,56996,	12,93467,	23,18416,	23,29733,	24,02778,	23,45679,	157,6363,	50,57356,	43,38992,	28,99434,	42,60288,	42,49486,	36,75669,	44,39043,	47,3894,	50,97222,	44,84825,	163,3205,	167,3277,	167,0293,	16,25,		166,8699,	166,8699,	16,3143,	166,5586,	167,4254,	166,6821,	161,7361,	163,3976,	20,62757,	21,30916,	20,77418,	163,3976,	
37,	11,04424,	11,71811,	10,97479,	9,732511,	12,40741,	11,1677,	10,23663,	9,71965,	160,3832,	7,286523,	10,87191,	13,30761,	9,976851,	10,39609,	14,24125,	9,853395,	9,879115,	9,938272,	9,33642,	161,7387,	166,1291,	166,5792,	166,5406,	166,5406,	19,68107,	167,2685,	166,7052,	166,839,	167,1168,	161,5149,	4,933127,	3,600823,	9,05607,	3,742284,	0,8513374,	17,10905,	0,		3,45679,	4,516461,	3,747428,	159,7016,	11,44805,	11,8287,	11,67181,	20,81018,	11,37346,	11,49434,	11,98817,	11,90329,	160,0334,	53,45679,	46,60237,	34,16409,	46,11368,	46,00566,	47,35597,	47,76749,	50,13117,	53,53138,	47,64661,	163,3642,	167,5051,	167,0525,	11,5072,	167,0216,	167,0216,	22,78292,	166,6564,	167,5874,	166,839,	161,8313,	163,8092,	19,82253,	21,68724,	18,53395,	163,8092,	
38,	10,91049,	11,91615,	10,83333,	10,94907,	11,26029,	10,52469,	9,161523,	9,187243,	160,3832,	6,90072,	9,863683,	13,39249,	8,564815,	8,994342,	15,60957,	8,731996,	8,539095,	9,205247,	8,346193,	161,7387,	166,1291,	166,5792,	166,5406,	166,5406,	20,66358,	167,2711,	166,7052,	166,875,	167,1168,	161,5149,	3,215021,	3,76286,	8,204733,	4,12037,	3,937757,	17,71091,	3,45679,	0,		4,359568,	4,724794,	159,8534,	12,15021,	12,51543,	12,38169,	21,75926,	11,9213,	11,90072,	12,90638,	12,21193,	160,18,		53,75257,	47,25309,	33,32562,	47,07304,	46,94702,	46,78755,	48,35905,	50,38323,	53,54167,	48,43364,	163,3745,	167,5077,	167,0988,	11,98045,	167,0808,	167,0808,	22,9321,	166,7258,	167,6492,	166,8879,	161,2294,	163,8683,	18,61368,	20,68159,	17,72119,	163,8683,	
39,	11,83899,	10,06173,	10,66101,	10,16461,	11,66152,	9,771091,	10,07459,	9,701646,	160,4321,	6,386317,	11,45319,	14,06893,	9,215535,	9,69393,	15,82819,	9,421296,	9,215535,	10,09259,	9,282408,	161,7387,	166,1291,	166,5792,	166,5406,	166,5406,	19,34928,	167,2685,	166,7052,	166,839,	167,1168,	161,5149,	6,023663,	4,557613,	7,960391,	3,040123,	4,96142,	17,39198,	4,516461,	4,359568,	0,		4,020061,	159,9717,	11,9213,	11,86214,	11,39146,	22,22994,	11,14455,	11,17027,	11,89043,	11,55864,	160,1157,	51,72582,	46,19342,	32,42027,	45,33436,	45,1286,	45,98508,	47,04218,	49,06121,	51,74383,	46,94444,	163,3899,	167,5051,	167,0808,	10,5427,	167,0499,	167,0499,	21,32459,	166,6847,	167,6157,	166,8673,	161,2294,	163,8092,	18,89146,	19,4573,	17,73663,	163,8092,	
40,	11,69239,	10,84362,	10,99023,	10,16718,	12,05247,	10,50412,	10,50154,	9,817387,	160,3832,	7,402263,	11,52778,	13,768,		10,33436,	10,68158,	15,02572,	10,1466,	10,33951,	10,52726,	9,46502,	161,7387,	166,1291,	166,5792,	166,5406,	166,5406,	18,69341,	167,2685,	166,7052,	166,8699,	167,1168,	161,5149,	5,781893,	3,521091,	8,006687,	2,803498,	3,791152,	16,3606,	3,747428,	4,724794,	4,020061,	0,		159,7325,	10,63014,	11,28858,	11,14198,	20,44496,	11,02881,	10,95165,	11,73868,	10,9928,	160,1312,	53,35648,	46,81327,	32,62346,	46,04681,	45,86677,	46,41718,	47,77006,	49,97685,	53,45164,	47,74434,	163,3693,	167,5051,	167,0705,	9,583333,	167,0473,	167,0473,	21,60494,	166,6924,	167,6157,	166,857,	161,785,	163,8657,	19,41101,	19,91512,	17,8678,	163,8657,	
41,	159,874,	160,5401,	160,5581,	159,6785,	160,571,	160,5916,	160,4913,	160,4012,	21,857,		160,0309,	159,6579,	159,6579,	159,6605,	159,6605,	159,7016,	159,6605,	159,6605,	159,7325,	159,6811,	21,04681,	25,65586,	32,90123,	32,48457,	32,48457,	160,2186,	31,32459,	31,86471,	37,01903,	33,26132,	21,48663,	159,6888,	159,6219,	160,5658,	159,982,	159,6682,	159,8122,	159,7016,	159,8534,	159,9717,	159,7325,	0,		159,5062,	159,5036,	159,5062,	159,4444,	159,501,	159,5036,	159,4985,	159,5062,	63,35391,	166,6615,	166,6975,	163,1353,	166,7052,	166,7541,	165,0129,	166,7207,	166,7335,	166,6795,	166,6461,	31,92644,	38,85288,	32,00617,	161,0134,	36,14455,	36,14455,	161,9624,	34,96399,	36,4892,	37,63632,	36,17284,	32,08848,	162,1065,	161,5689,	162,001,	32,08848,	
42,	17,98611,	13,59825,	15,90278,	10,03858,	14,15123,	12,46399,	12,78035,	10,48097,	160,6199,	9,436728,	11,94702,	12,57973,	11,18056,	11,65123,	16,4249,	11,07767,	11,6821,	11,35288,	9,524177,	161,7361,	166,1034,	166,5535,	166,5149,	166,5149,	23,56739,	167,2505,	166,6795,	166,8133,	167,1116,	161,5149,	12,04475,	11,32459,	13,47222,	11,65638,	11,15998,	23,06327,	11,44805,	12,15021,	11,9213,	10,63014,	159,5062,	0,		1,921296,	2,178498,	22,61574,	2,708333,	2,327675,	3,549383,	2,628601,	160,3781,	49,1178,	43,9249,	32,4357,	43,18158,	43,17901,	48,22274,	43,87346,	45,76646,	48,18415,	44,57819,	163,3693,	167,6132,	167,0859,	14,15381,	167,0448,	167,0448,	26,00823,	166,9547,	167,6183,	166,9676,	162,392,	163,7834,	20,59928,	20,76132,	18,90947,	163,7834,	
43,	18,51337,	14,24383,	16,50977,	10,05916,	14,89969,	12,96811,	13,59311,	11,28601,	160,733,	9,382716,	11,91872,	12,0499,	10,93364,	11,37346,	17,35082,	11,11111,	11,34774,	11,1857,	9,69393,	161,7335,	166,1008,	166,5484,	166,5098,	166,5098,	24,04321,	167,2479,	166,6744,	166,8081,	167,1065,	161,5149,	12,1965,	11,55607,	14,25669,	12,20165,	11,40689,	23,84774,	11,8287,	12,51543,	11,86214,	11,28858,	159,5036,	1,921296,	0,		2,013889,	23,17644,	3,040123,	2,716049,	3,106996,	3,117284,	160,4861,	49,56018,	44,70679,	33,36163,	43,96605,	43,90947,	49,27212,	44,95113,	46,11626,	48,47737,	45,35494,	163,3668,	167,7238,	167,1013,	14,62449,	167,037,	167,037,	26,85442,	166,6718,	167,6106,	166,8467,	162,5026,	163,8786,	21,53035,	21,14712,	19,78395,	163,8786,	
44,	17,90638,	13,28446,	16,35031,	10,11831,	14,32099,	12,22222,	13,00412,	10,71502,	160,4655,	9,241255,	12,25566,	12,44342,	11,0108,	11,47634,	17,59002,	11,09054,	11,34516,	11,49177,	9,904836,	161,7515,	166,1034,	166,5535,	166,5149,	166,5149,	24,08951,	167,2428,	166,6795,	166,8133,	167,1116,	161,5149,	12,40484,	11,65638,	14,24897,	12,0499,	11,36317,	23,56996,	11,67181,	12,38169,	11,39146,	11,14198,	159,5062,	2,178498,	2,013889,	0,		23,60854,	1,993313,	1,988169,	2,5,		2,597737,	160,3292,	49,35957,	44,06893,	33,15586,	43,44136,	43,43364,	48,30504,	44,74023,	46,44547,	48,40792,	45,09774,	163,4594,	167,4794,	167,0936,	14,57562,	167,0525,	167,0525,	26,47891,	166,6847,	167,626,	166,8621,	162,2737,	163,7834,	20,80504,	20,8179,	19,13837,	163,7834,	
45,	19,78395,	23,93004,	21,21142,	21,67953,	24,59105,	23,07356,	23,33591,	22,93724,	160,9285,	21,90844,	22,91409,	24,40329,	22,73148,	22,68776,	18,75772,	22,97068,	22,86265,	23,32562,	21,54321,	161,7284,	166,0674,	166,4558,	166,4069,	166,4069,	16,0108,	167,1656,	166,6049,	166,5792,	167,0396,	161,5149,	22,00875,	20,01286,	22,62603,	21,29887,	20,54012,	12,93467,	20,81018,	21,75926,	22,22994,	20,44496,	159,4444,	22,61574,	23,17644,	23,60854,	0,		23,41049,	23,48251,	23,33076,	23,34877,	158,8992,	54,77366,	48,40278,	32,94496,	47,85494,	47,79836,	41,85957,	48,82716,	51,66667,	54,90998,	49,67593,	163,4979,	167,7829,	167,2737,	22,64918,	166,8261,	166,8261,	25,93621,	166,7438,	167,3894,	166,6975,	162,5309,	163,7629,	27,15792,	26,99846,	26,92644,	163,7629,	
46,	17,29424,	12,51286,	15,43724,	10,33179,	13,46193,	11,64095,	12,34311,	10,14403,	160,4784,	8,623971,	12,46656,	13,0607,	11,28344,	11,80813,	17,43827,	11,22428,	11,67181,	11,86728,	9,732511,	161,8519,	166,1008,	166,5484,	166,5098,	166,5098,	23,96605,	167,2402,	166,6744,	166,8081,	167,1091,	161,5149,	12,25051,	11,3786,	13,26646,	11,55607,	11,22428,	23,18416,	11,37346,	11,9213,	11,14455,	11,02881,	159,501,	2,708333,	3,040123,	1,993313,	23,41049,	0,		1,231996,	3,13786,	1,535494,	160,09,		48,9429,	43,13272,	32,05504,	42,42284,	42,47171,	46,98045,	43,97891,	45,74846,	47,78035,	44,08436,	163,3616,	167,4743,	167,0936,	13,65484,	167,0499,	167,0499,	25,76389,	166,6821,	167,6235,	166,8596,	162,1579,	163,7783,	19,55247,	19,65021,	17,98611,	163,7783,	
47,	17,70833,	12,78807,	15,81019,	10,09002,	13,55195,	11,7644,	12,3714,	10,11574,	160,4141,	8,703704,	12,22222,	12,98868,	11,1034,	11,6358,	17,72891,	11,02881,	11,59722,	11,4249,	9,398149,	161,8981,	166,0931,	166,5381,	166,4995,	166,4995,	23,82459,	167,2299,	166,6641,	166,7978,	167,1039,	161,5149,	11,96759,	11,27315,	13,22788,	11,49691,	11,34774,	23,29733,	11,49434,	11,90072,	11,17027,	10,95165,	159,5036,	2,327675,	2,716049,	1,988169,	23,48251,	1,231996,	0,		3,356482,	1,741255,	160,1672,	48,52623,	42,94239,	31,7644,	42,29424,	42,32253,	47,30196,	43,6394,	45,24691,	47,5,		43,89146,	163,3591,	167,4691,	167,0885,	13,81687,	167,0422,	167,0422,	25,65072,	166,7155,	167,6157,	166,8519,	162,2197,	163,768,	19,68364,	20,00772,	18,14043,	163,768,	
48,	17,77778,	13,95833,	16,24743,	9,832819,	14,59105,	12,68519,	13,4465,	10,98765,	160,3884,	9,356996,	11,47634,	11,31944,	10,05916,	10,52469,	17,10905,	10,1286,	10,48868,	10,69187,	9,385288,	161,8467,	166,1677,	166,5329,	166,4943,	166,4943,	24,84053,	167,2222,	166,659,	166,7927,	167,1091,	161,5149,	12,71862,	12,12706,	14,57819,	12,45628,	11,57665,	24,02778,	11,98817,	12,90638,	11,89043,	11,73868,	159,4985,	3,549383,	3,106996,	2,5,		23,33076,	3,13786,	3,356482,	0,		3,287037,	160,1312,	49,74023,	44,94085,	33,43107,	44,16152,	44,2001,	49,06121,	45,16461,	47,02675,	48,73199,	45,8179,	163,5725,	167,4743,	167,0833,	14,87397,	167,0473,	167,0473,	27,57973,	167,0782,	167,6157,	167,091,	162,1193,	163,7706,	21,82613,	21,28858,	20,0823,	163,7706,	
49,	17,97068,	12,81121,	15,58899,	10,82305,	13,52109,	11,98302,	12,59774,	10,58899,	160,4321,	9,007201,	12,52058,	13,44393,	11,52778,	11,98302,	17,7572,	11,32716,	12,0679,	11,76955,	9,94856,	161,8287,	166,0828,	166,5329,	166,4943,	166,4943,	24,30813,	167,2222,	166,659,	166,7927,	167,1091,	161,5149,	12,42798,	11,79012,	13,18158,	11,74125,	11,74383,	23,45679,	11,90329,	12,21193,	11,55864,	10,9928,	159,5062,	2,628601,	3,117284,	2,597737,	23,34877,	1,535494,	1,741255,	3,287037,	0,		160,0772,	48,91204,	43,32819,	31,87243,	42,54372,	42,63117,	46,93673,	43,85288,	45,65329,	47,77263,	44,08179,	163,3668,	167,4743,	167,0833,	13,56996,	167,0422,	167,0422,	26,01337,	166,7798,	167,6157,	166,8519,	162,1759,	163,7706,	19,83282,	19,49846,	18,20988,	163,7706,	
50,	159,7942,	159,6528,	159,7299,	160,8462,	159,7711,	159,856,	160,0412,	160,0334,	66,97016,	160,2212,	160,2829,	160,9208,	160,6481,	160,6842,	159,6451,	160,5813,	160,7382,	160,3652,	160,2238,	55,46296,	49,33642,	40,8462,	40,67644,	40,67644,	158,804,	43,27932,	42,12963,	35,69702,	42,48199,	57,2608,	160,0849,	159,982,	160,0437,	160,1698,	159,9949,	157,6363,	160,0334,	160,18,		160,1157,	160,1312,	63,35391,	160,3781,	160,4861,	160,3292,	158,8992,	160,09,		160,1672,	160,1312,	160,0772,	0,		155,3832,	154,3673,	152,9398,	154,2747,	154,3133,	152,8086,	154,5756,	154,8174,	155,9542,	154,393,	47,68261,	39,76595,	46,03138,	158,948,	44,36471,	44,36471,	156,3194,	46,0108,	44,54475,	42,75206,	34,60648,	40,00514,	157,7984,	156,8544,	157,8112,	40,00514,	
51,	59,04321,	50,78447,	53,70628,	50,13632,	51,22171,	50,9285,	52,80864,	51,13683,	167,2351,	52,07562,	55,21862,	56,38632,	53,74228,	54,17953,	53,5751,	53,25617,	53,97891,	54,91255,	53,95576,	166,4943,	170,6739,	169,0201,	168,7834,	168,7834,	48,06842,	169,9794,	169,4393,	167,8498,	170,0257,	165,481,	55,30864,	54,57819,	53,03241,	52,61831,	53,88632,	50,57356,	53,45679,	53,75257,	51,72582,	53,35648,	166,6615,	49,1178,	49,56018,	49,35957,	54,77366,	48,9429,	48,52623,	49,74023,	48,91204,	155,3832,	0,		9,125514,	30,18776,	9,863683,	9,855968,	24,81996,	7,152778,	4,691358,	4,70679,	6,875,		167,4074,	168,9995,	170,2443,	47,74691,	169,1101,	169,1101,	41,44804,	169,2438,	169,5833,	168,606,	164,4753,	166,34,		43,15329,	45,83848,	43,90432,	166,34,		
52,	51,47634,	44,42901,	46,5535,	47,02161,	45,0463,	44,58591,	46,55864,	45,13117,	166,6049,	46,54578,	51,35031,	53,22531,	49,83539,	50,27521,	47,93467,	49,70936,	50,11317,	50,77418,	49,09979,	166,6204,	170,5376,	169,0689,	168,8297,	168,8297,	41,5535,	170,0231,	169,4856,	167,8961,	170,0694,	165,535,	49,22068,	47,88323,	46,70525,	45,75103,	47,01646,	43,38992,	46,60237,	47,25309,	46,19342,	46,81327,	166,6975,	43,9249,	44,70679,	44,06893,	48,40278,	43,13272,	42,94239,	44,94085,	43,32819,	154,3673,	9,125514,	0,		24,03292,	2,19393,	2,312243,	17,90638,	3,261317,	5,604424,	9,717078,	3,634259,	166,7824,	168,4105,	169,856,	41,1857,	169,0792,	169,0792,	34,69136,	168,8092,	169,5653,	168,3333,	163,8555,	165,9002,	35,94907,	39,43158,	36,52006,	165,9002,	
53,	35,87706,	30,03344,	31,06224,	36,63323,	30,81533,	30,76389,	32,07562,	30,20319,	163,3745,	31,857,		38,27161,	40,08745,	36,28086,	36,8287,	35,81018,	36,1214,	36,58951,	35,66615,	35,19804,	163,2587,	167,5129,	166,4249,	166,3837,	166,3837,	28,75257,	167,4408,	166,767,	165,8436,	167,4254,	162,7058,	34,58848,	33,78858,	29,02006,	31,94444,	34,71708,	28,99434,	34,16409,	33,32562,	32,42027,	32,62346,	163,1353,	32,4357,	33,36163,	33,15586,	32,94496,	32,05504,	31,7644,	33,43107,	31,87243,	152,9398,	30,18776,	24,03292,	0,		23,4928,	23,38992,	23,37706,	25,05144,	26,91872,	29,61677,	25,87706,	163,2948,	166,3915,	167,073,	25,76646,	166,7052,	166,7052,	20,03858,	166,7721,	167,2299,	166,5689,	160,5916,	163,5005,	21,15226,	20,32665,	20,66872,	163,5005,	
54,	50,64043,	43,24074,	45,70988,	46,71296,	44,36728,	43,66512,	46,25,		44,5499,	166,5998,	45,85905,	51,14198,	52,81379,	49,36471,	49,82253,	46,72582,	49,16667,	49,67593,	50,31379,	48,58796,	166,5638,	170,5324,	169,0664,	168,8272,	168,8272,	40,94393,	170,018,	169,483,	167,8987,	170,0643,	165,5324,	48,99691,	47,43827,	45,8822,	45,06687,	46,56893,	42,60288,	46,11368,	47,07304,	45,33436,	46,04681,	166,7052,	43,18158,	43,96605,	43,44136,	47,85494,	42,42284,	42,29424,	44,16152,	42,54372,	154,2747,	9,863683,	2,19393,	23,4928,	0,		0,781893,	16,81327,	3,616255,	6,340021,	10,24949,	4,418724,	166,7953,	168,4105,	169,856,	40,08745,	169,0792,	169,0792,	33,47737,	168,8092,	169,5653,	168,3333,	163,7011,	165,9002,	35,23663,	38,41564,	35,59414,	165,9002,	
55,	50,52469,	43,1893,	45,54527,	46,5072,	44,47017,	43,67284,	46,21656,	44,56533,	166,6487,	45,77418,	50,90021,	52,6106,	49,14095,	49,59877,	46,66409,	48,96091,	49,45216,	50,16718,	48,50566,	166,6795,	170,5813,	169,1075,	168,8709,	168,8709,	40,86163,	170,0669,	169,5267,	167,9244,	170,1132,	165,5658,	48,87088,	47,26852,	45,73302,	44,90741,	46,4712,	42,49486,	46,00566,	46,94702,	45,1286,	45,86677,	166,7541,	43,17901,	43,90947,	43,43364,	47,79836,	42,47171,	42,32253,	44,2001,	42,63117,	154,3133,	9,855968,	2,312243,	23,38992,	0,781893,	0,		16,75412,	3,667696,	6,35288,	10,37551,	4,480453,	166,8261,	168,4362,	169,8791,	39,99743,	169,1024,	169,1024,	33,31276,	168,8426,	169,591,	168,3565,	163,8143,	165,9259,	35,37809,	38,39763,	35,67644,	165,9259,	
56,	44,13066,	40,67901,	44,09722,	52,22479,	41,94702,	42,56944,	44,38786,	44,50103,	164,8945,	47,86008,	54,72479,	58,22531,	53,01955,	53,5751,	49,60134,	53,08642,	53,20473,	52,42027,	51,84928,	164,9203,	168,8323,	167,6003,	167,3534,	167,3534,	36,05967,	168,4722,	167,945,	166,4738,	168,5031,	163,9609,	47,8215,	47,03961,	46,08539,	44,8251,	47,98354,	36,75669,	47,35597,	46,78755,	45,98508,	46,41718,	165,0129,	48,22274,	49,27212,	48,30504,	41,85957,	46,98045,	47,30196,	49,06121,	46,93673,	152,8086,	24,81996,	17,90638,	23,37706,	16,81327,	16,75412,	0,		19,06893,	22,37912,	25,93364,	19,8714,	165,1286,	166,9033,	168,3076,	40,34722,	167,4743,	167,4743,	29,0535,	167,2659,	167,981,	166,8724,	161,2937,	164,429,	30,88992,	35,60699,	32,24794,	164,429,	
57,	53,0144,	45,50669,	47,48971,	46,65123,	46,3606,	45,71502,	47,80093,	46,18827,	166,731,	47,29938,	51,28601,	52,51029,	49,86368,	50,29064,	47,48971,	49,51646,	50,06687,	51,04681,	49,4393,	166,6024,	170,553,	169,0792,	168,8426,	168,8426,	42,47685,	170,0386,	169,4985,	167,9141,	170,0849,	165,5453,	50,33179,	49,07664,	47,49228,	46,85185,	48,1713,	44,39043,	47,76749,	48,35905,	47,04218,	47,77006,	166,7207,	43,87346,	44,95113,	44,74023,	48,82716,	43,97891,	43,6394,	45,16461,	43,85288,	154,5756,	7,152778,	3,261317,	25,05144,	3,616255,	3,667696,	19,06893,	0,		4,063786,	8,557098,	2,407408,	166,8004,	168,4928,	169,8663,	42,01132,	169,1127,	169,1127,	35,63786,	169,2413,	169,5859,	168,5983,	164,0175,	165,9105,	37,5,		40,32922,	37,93724,	165,9105,	
58,	55,56585,	47,78035,	50,14661,	48,07356,	48,26903,	47,90895,	49,64506,	47,80607,	166,9933,	48,98405,	53,17644,	54,29269,	51,54321,	51,95216,	50,59414,	51,22942,	51,71296,	52,59002,	50,91307,	166,5612,	170,553,	169,0792,	168,8426,	168,8426,	45,20319,	170,0386,	169,4985,	167,8909,	170,0849,	165,5376,	52,18107,	51,10854,	49,46245,	49,28241,	50,54527,	47,3894,	50,13117,	50,38323,	49,06121,	49,97685,	166,7335,	45,76646,	46,11626,	46,44547,	51,66667,	45,74846,	45,24691,	47,02675,	45,65329,	154,8174,	4,691358,	5,604424,	26,91872,	6,340021,	6,35288,	22,37912,	4,063786,	0,		6,877572,	3,680556,	166,8673,	168,732,	169,9614,	44,44444,	169,0792,	169,0792,	38,38477,	169,0561,	169,5576,	168,4131,	164,2155,	166,0828,	39,80196,	42,18879,	40,2572,	166,0828,	
59,	59,20525,	50,57356,	53,82973,	49,89455,	50,625,		50,80504,	52,04733,	50,42953,	167,1502,	51,33745,	54,25154,	55,21862,	52,77521,	53,22017,	53,65741,	52,11677,	53,06842,	54,19239,	53,29733,	166,3915,	171,1291,	169,3364,	168,8143,	168,8143,	48,51337,	169,9126,	169,3904,	167,8755,	169,9949,	165,4398,	54,89455,	54,45988,	52,31224,	52,80864,	53,95833,	50,97222,	53,53138,	53,54167,	51,74383,	53,45164,	166,6795,	48,18415,	48,47737,	48,40792,	54,90998,	47,78035,	47,5,		48,73199,	47,77263,	155,9542,	4,70679,	9,717078,	29,61677,	10,24949,	10,37551,	25,93364,	8,557098,	6,877572,	0,		7,932099,	167,8678,	169,0869,	170,7202,	47,65432,	169,4136,	169,4136,	41,40947,	169,5422,	169,8868,	168,9017,	164,7042,	166,7747,	42,52829,	44,84825,	42,82922,	166,7747,	
